Kris Ganjam,Microsoft
Yanjie Gao,Microsoft
Jianfeng Gao,Microsoft
Kevin Gao,Microsoft
Xiang Gao,Microsoft
Bin Gao,Microsoft
Geoff Gardner,Microsoft
Xinyang Ge,Microsoft
Song Ge,Microsoft
Darren Gehring,Microsoft
Johannes Gehrke,Microsoft
Alan Geller,Microsoft
Alexis George,Microsoft
Raluca Georgescu,Microsoft
Andreas Georgiou,Microsoft
Michel Naim Gerguis,Microsoft
Jack Gerrits,Microsoft
Mahdi Ghandi,Microsoft
Lincoln Ghioni,Microsoft
Soroush Ghorashi,Microsoft
Pratik Ghosh,Microsoft
Esha Ghosh,Microsoft
Rahee Ghosh Peshawaria,Microsoft
Ran Gilad-Bachrach,Microsoft
Tarleton Gillespie,Microsoft
Patricia Gillespie,Microsoft
Sharon Gillett,Microsoft
Christos Gkantsidis,Microsoft
Adam Glass,Microsoft
Robert Gmyr,Microsoft
Patrice Godefroid,Microsoft
Íñigo Goiri,Microsoft
Dan Goldstein,Microsoft
Jonathan Goldstein,Microsoft
Ariel Gomez Diaz,Microsoft
Yannai A. Gonczarowski,Microsoft
Dioselin Gonzalez,Microsoft
Mar Gonzalez Franco,Microsoft
Christopher Gooley,Microsoft
Sivakanth Gopi,Microsoft
Michel Goraczko,Microsoft
Andy Gordon,Microsoft
Geoff Gordon,Microsoft
Navin Goyal,Microsoft
Chris Granade,Microsoft
Paul Grant,Microsoft
Colin Gravill,Microsoft
Jim Gray,Microsoft
Mary L. Gray,Microsoft
Martin Grayson,Microsoft
Evan Green,Microsoft
Albert Greenberg,Microsoft
Michaela Greiler,Microsoft
Marc Greisen,Microsoft
Ruben Grigoryan,Microsoft
Sergei Gronin,Microsoft
Lukas Gruber,Microsoft
Jonathan Grudin,Microsoft
Robert Gruen,Microsoft
JJ Guajardo,Microsoft
Brian Guenter,Microsoft
Saikat Guha,Microsoft
John Guiver,Microsoft
Jan Gukelberger,Microsoft
Sumit Gulwani,Microsoft
Xun Guo,Microsoft
Baining Guo,Microsoft
Xu Guo,Microsoft
Sidhant Gupta,Microsoft
Gagan Gupta,Microsoft
Manish Gupta,Microsoft
Divya Gupta,Microsoft
Rick Gutierrez,Microsoft
Jeongwan Haah,Microsoft
Ori Hadary,Microsoft
Jerome Hagen,Microsoft
Jacob Halatek,Microsoft
Jimmy Hall,Microsoft
Alena Hall,Microsoft
Istvan Haller,Microsoft
Shi Han,Microsoft
Kern Handa,Microsoft
Dave Harper,Microsoft
Justin D. Harris,Microsoft
Michael Haselman,Microsoft
Hany Hassan Awadalla,Microsoft
Ahmed Hassan Awadallah,Microsoft
Matthew Hastings,Microsoft
Matthew Hausknecht,Microsoft
Chris Hawblitzel,Microsoft
T. J. Hazen,Microsoft
Liang He,Microsoft
Yong He,Microsoft
Yeye He,Microsoft
Yuxiong He,Microsoft
Di He,Microsoft
Sebastian Heedt,Microsoft
Maggie Hei,Microsoft
Stephen Heil,Microsoft
Bettina Heim,Microsoft
John Helmes,Microsoft
Mikael Henaff,Microsoft
Nathalie Henry Riche,Microsoft
Cormac Herley,Microsoft
Javier Hernandez,Microsoft
Kim Herzig,Microsoft
Shawndra Hill,Microsoft
Ken Hinckley,Microsoft
William Hinthorn,Microsoft
Devon Hjelm,Microsoft
Amber Hoak,Microsoft
Steve Hodges,Microsoft
Jake Hofman,Microsoft
Katja Hofmann,Microsoft
Todd Holmdahl,Microsoft
Hsiao-Wuen Hon,Microsoft
John Hornibrook,Microsoft
Eric Horvitz,Microsoft
Rafah Hosn,Microsoft
Saghar Hosseini,Microsoft
Zhitao Hou,Microsoft
Bo-June (Paul) Hsu,Microsoft
Wenping Hu,Microsoft
Han Hu,Microsoft
Xiaowu Hu,Microsoft
Ray Huang,Microsoft
Xuedong Huang,Microsoft
Qiuyuan Huang,Microsoft
Charles Huang,Microsoft
Cheng Huang,Microsoft
Yan Huang,Microsoft
Galen Hunt,Microsoft
Qiang Huo,Microsoft
Aviv Hurvitz,Microsoft
Stephanie Hyland,Microsoft
René Hülswitt,Microsoft
Guilherme Ilunga,Microsoft
Nicole Immorlica,Microsoft
Kori Inkpen,Microsoft
Shamsi Iqbal,Microsoft
Srinivasan Iyengar,Microsoft
Arun Iyer,Microsoft
Ethan Jackson,Microsoft
Chuck Jacobs,Microsoft
Sonia Jaffe,Microsoft
Prateek Jain,Microsoft
Navendu Jain,Microsoft
Shawn Jain,Microsoft
Mariusz Jakubowski,Microsoft
Mihai Jalobeanu,Microsoft
Karthik Jambunathan,Microsoft
Gavin Jancke,Microsoft
Sujay Kumar Jauhar,Microsoft
Rajesh Jena,Microsoft
Lei Ji,Microsoft
Jingtian Jiang,Microsoft
Alekh Jindal,Microsoft
Paul Johns,Microsoft
Matthew Johnson,Microsoft
David Johnston,Microsoft
Nebojsa Jojic,Microsoft
Mike Jones,Microsoft
Lucas Joppa,Microsoft
Stephen Jordan,Microsoft
Neel Joshi,Microsoft
Krzysztof Jozwik,Microsoft
Y. C. Ju,Microsoft
Marcin Junczys-Dowmunt,Microsoft
Sasa Junuzovic,Microsoft
Jason Kace,Microsoft
Yael Tauman Kalai,Microsoft
Adam Tauman Kalai,Microsoft
Ray Kallaher,Microsoft
Eslam Kamal,Microsoft
Ece Kamar,Microsoft
Anshul Kanakia,Microsoft
Naoyuki Kanda,Microsoft
Srikanth Kandula,Microsoft
Kevin Kane,Microsoft
Ravi Kannan,Microsoft
Sreekanth Kannepalli,Microsoft
Ritika Kapadia,Microsoft
Ashish Kapoor,Microsoft
Thomas Karagiannis,Microsoft
Nikos Karampatziakis,Microsoft
Konstantinos Karanasos,Microsoft
Nikolaos Karianakis,Microsoft
Fotini Karinou,Microsoft
Börje Karlsson,Microsoft
Torsten Karzig,Microsoft
Helmut Katzgraber,Microsoft
Raghav Kaushik,Microsoft
Neeraj Kayal,Microsoft
Guolin Ke,Microsoft
Cheick Keita,Microsoft
Todd Kelley,Microsoft
Ian Kelly,Microsoft
Douglas Kelly,Microsoft
Omar Zia Khan,Microsoft
Shwetabh Khanduja,Microsoft
Hamed Khanpour,Microsoft
Emre Kiciman,Microsoft
Young Jin Kim,Microsoft
Eric Kimbrel,Microsoft
Vadym Kliuchnikov,Microsoft
Melanie Kneisel,Microsoft
Paul Koch,Microsoft
Kazuhito Koishida,Microsoft
Oscar Koller,Microsoft
Joel Kollin,Microsoft
Andrey Kolobov,Microsoft
Donald Kossmann,Microsoft
Robin Kothari,Microsoft
Angela Kou,Microsoft
Leo Kouwenhoven,Microsoft
Philipp Kranen,Microsoft
Akshay Krishnamurthy,Microsoft
Ravishankar Krishnaswamy,Microsoft
Peter Krogstrup,Microsoft
John Krumm,Microsoft
Eyal Krupka,Microsoft
Jana Kulkarni,Microsoft
Harish S. Kulkarni,Microsoft
Rahul Kumar,Microsoft
Alok Kumbhare,Microsoft
Mint Kunkel,Microsoft
Noboru Sean Kuno,Microsoft
Markus Kuppe,Microsoft
Nate Kushman,Microsoft
Nipun Kwatra,Microsoft
Arnd Christian König,Microsoft
Boris Köpf,Microsoft
Brian LaMacchia,Microsoft
Jacob LaRiviere,Microsoft
Andreas Lachenmann,Microsoft
Shuvendu Lahiri,Microsoft
Kim Laine,Microsoft
Akash Lal,Microsoft
Leslie Lamport,Microsoft
Butler Lampson,Microsoft
Cuiling Lan,Microsoft
Sophie Lange,Microsoft
John Langford,Microsoft
David Langworthy,Microsoft
Sitaram Lanka,Microsoft
David Lara,Microsoft
Tim Large,Microsoft
Romain Laroche,Microsoft
Jonathan Larson,Microsoft
Kristin Lauter,Microsoft
Alan Lawrence,Microsoft
Michael Lazos,Microsoft
Loic Le Folgoc,Microsoft
Chris LeFeaver,Microsoft
Mathias Lecuyer,Microsoft
Jamie Lee,Microsoft
Sangho Lee,Microsoft
Jonathan Lee,Microsoft
Woosuk Lee,Microsoft
Bongshin Lee,Microsoft
Peter Lee,Microsoft
Sergey Legtchenko,Microsoft
Daan Leijen,Microsoft
Jonathan Lester,Microsoft
Michael Levit,Microsoft
Jim Lewallen,Microsoft
Mike Lewis,Microsoft
Greg Lewis,Microsoft
Will Lewis,Microsoft
Jerry Li,Microsoft
Chunyuan Li,Microsoft
Scarlett Li,Microsoft
Yingzhen Li,Microsoft
Chao Li,Microsoft
Bin Li,Microsoft
Junjie Li,Microsoft
Yinan Li,Microsoft
Jinyu Li,Microsoft
Yatao Li,Microsoft
Hongzhi Li,Microsoft
Xiujun Li,Microsoft
Jianxun Lian,Microsoft
Yaobo Liang,Microsoft
Mike Chieh-Jan Liang,Microsoft
Luming Liang,Microsoft
Lars Liden,Microsoft
Sehoon Lim,Microsoft
Zijia Lin,Microsoft
Haoxiang Lin,Microsoft
Qingwei Lin,Microsoft
Chin-Yew Lin,Microsoft
Steve Lin,Microsoft
Xihui (Eric) Lin,Microsoft
Yiyong Lin,Microsoft
Siân Lindley,Microsoft
Ming Liu,Microsoft
Yang Liu,Microsoft
Tie-Yan Liu,Microsoft
Xiaodong Liu,Microsoft
Junyi Liu,Microsoft
Zhi Liu,Microsoft
Yunxin Liu,Microsoft
Zicheng Liu,Microsoft
JJ (Jingjing) Liu,Microsoft
Shujie Liu,Microsoft
Daniel Lo,Microsoft
Satya Lokam,Microsoft
David Lomet,Microsoft
Kati London,Microsoft
Patrick Longa,Microsoft
Camilla Longden,Microsoft
Nuno Lopes,Microsoft
Jay Lorch,Microsoft
Tom Lorusso,Microsoft
Jian-Guang Lou,Microsoft
Chris Lovett,Microsoft
Guang Hao Low,Microsoft
Ricky Loynd,Microsoft
Liyang Lu,Microsoft
Yao Lu,Microsoft
Yan Lu,Microsoft
Brendan Lucier,Microsoft
Chong Luo,Microsoft
Chuan Luo,Microsoft
Yang Luo,Microsoft
Roman Lutchyn,Microsoft
Moshe Lutz,Microsoft
Xiao Lv,Microsoft
Dimitrios Lymberopoulos,Microsoft
Kate Lytvynets,Microsoft
Vassily Lyutsarev,Microsoft
Ning Ma,Microsoft
Weidong Ma,Microsoft
Siyuan Ma,Microsoft
Lukas Maas,Microsoft
Patrick MacAlpine,Microsoft
Kimberly Mach,Microsoft
Lester Mackey,Microsoft
Umesh Madan,Microsoft
Chandra Maddila,Microsoft
Julien Maffre,Microsoft
Alberto Magni,Microsoft
Saeed Maleki,Microsoft
Dave Maltz,Microsoft
Rico Malvar,Microsoft
Ajay Manchepalli,Microsoft
Vani Mandava,Microsoft
Wolfgang Manousek,Microsoft
Riham Mansour,Microsoft
Yi Mao,Microsoft
Ziwei Mao,Microsoft
Charles Marcus,Microsoft
Elena Maris,Microsoft
Andrey Marochko,Microsoft
Mark Marron,Microsoft
Luke Marshall,Microsoft
Dan Marshall,Microsoft
Todd Massengill,Microsoft
Dennis Mattoon,Microsoft
Matt Mazzola,Microsoft
James McCaffrey,Microsoft
Daniel McDuff,Microsoft
Kenneth McMillan,Microsoft
Andrew McNamara,Microsoft
Ted Meeds,Microsoft
Chris Meek,Microsoft
Apurv Mehra,Microsoft
Soroush Mehri,Microsoft
Sanjeev Mehrotra,Microsoft
Rahul Mehrotra,Microsoft
Sonu Mehta,Microsoft
Ishai Menache,Microsoft
Arul Menezes,Microsoft
Qi Meng,Microsoft
Tulasi Menon,Microsoft
Chase Meusel,Microsoft
Youshan Miao,Microsoft
Ondrej Miksik,Microsoft
Vanessa Milan,Microsoft
Amos Miller,Microsoft
Mirco Milletari,Microsoft
Paul Mineiro,Microsoft
Umar Farooq Minhas,Microsoft
Tom Minka,Microsoft
Bhaskar Mitra,Microsoft
Markus Mobius,Microsoft
James Moore,Microsoft
Pablo Morales,Microsoft
Clare Morgan,Microsoft
Dan Morris,Microsoft
Meredith Ringel Morris,Microsoft
Cecily Morrison,Microsoft
Thomas Moscibroda,Microsoft
Michal Moskal,Microsoft
Martez Mott,Microsoft
Sangeeta Mudnal,Microsoft
Subhabrata (Subho) Mukherjee,Microsoft
Andrew Mullally,Microsoft
Tsendsuren Munkhdalai,Microsoft
Hannah Murfet,Microsoft
Brendan Murphy,Microsoft
Mohamed Musbah,Microsoft
Madan Musuvathi,Microsoft
Dr Kiran Muthabatulla,Microsoft
Mariia Mykhailova,Microsoft
Pavel Myshkov,Microsoft
Todd Mytkowicz,Microsoft
Lev Nachmanson,Microsoft
Michael Naehrig,Microsoft
Nachi Nagappan,Microsoft
Akshay Nambi,Microsoft
Jay Nanavati,Microsoft
Mihir Nanavati,Microsoft
Olivier Nano,Microsoft
Vivek Narasayya,Microsoft
Dushyanth Narayanan,Microsoft
Nagarajan Natarajan,Microsoft
Suman Nath,Microsoft
Tristan Naumann,Microsoft
Vishnu Navda,Microsoft
Isaac Naveh-Benjamin,Microsoft
Chetan Nayak,Microsoft
Chuck Needham,Microsoft
Jacob Nelson,Microsoft
Praneeth Netrapalli,Microsoft
Bichlien Nguyen,Microsoft
William HP Nielsen,Microsoft
Ed Nightingale,Microsoft
Zhixiong Niu,Microsoft
Ben Niu,Microsoft
Shadi Noghabi,Microsoft
Aditya Nori,Microsoft
Stanko Novakovic,Microsoft
Besmira Nushi,Microsoft
Eoin O&#039;Farrell,Microsoft
Adrian O&#039;Grady,Microsoft
Kenton O&#039;Hara,Microsoft
Jacki O&#039;Neill,Microsoft
Chris O&#039;Prey,Microsoft
Greg O'Shea,Microsoft
Eyal Ofek,Microsoft
Samuel Ogden,Microsoft
Olya Ohrimenko,Microsoft
Keita Ohtani,Microsoft
Paul Oka,Microsoft
Semih Okur,Microsoft
Helen Oleynikova,Microsoft
Reuben Olinsky,Microsoft
Alexandra Olteanu,Microsoft
Miruna Oprescu,Microsoft
Yang Ou,Microsoft
